assetID,lat,lon,vs30,value,vulnModel,censusTract,occType,occupancy,strType,designLevel,occ,designlevel
753790,34.4430508,-118.1682734,360,125541.3,W1-m-RES1-DF,06037910815,RES,RES1,W1,MC,RES1,m
753858,34.1808243,-118.9022654,360,152138.6,W1-m-RES1-DF,06111005909,RES,RES1,W1,MC,RES1,m
753953,37.7681553,-122.2868948,360,235140.2,W1-m-RES1-DF,06001427700,RES,RES1,W1,MC,RES1,m
754056,34.1685095,-118.3921314,360,90764.47,W1-m-RES1-DF,06037125101,RES,RES1,W1,MC,RES1,m
754384,37.2876026,-121.9272392,360,450839.6,W1-m-RES1-DF,06085502603,RES,RES1,W1,MC,RES1,m
754538,37.2711908,-121.9382471,360,354539.8,W1-m-RES1-DF,06085502701,RES,RES1,W1,MC,RES1,m
754644,33.911833,-118.2410907,360,240016.7,W1-m-RES1-DF,06037541300,RES,RES1,W1,MC,RES1,m
754725,37.2009977,-121.8180552,360,412310.0,W1-m-RES1-DF,06085511911,RES,RES1,W1,MC,RES1,m
754842,36.6646451,-121.6493229,360,262847.8,W1-m-RES1-DF,06053001200,RES,RES1,W1,MC,RES1,m
754899,34.1405622,-118.4787549,360,899020.6,W1-m-RES1-DF,06037141500,RES,RES1,W1,MC,RES1,m
754947,37.6552995,-122.4460522,360,612935.1,W1-m-RES1-DF,06081601800,RES,RES1,W1,MC,RES1,m
755052,34.1012449,-118.1218022,360,243671.8,W1-m-RES1-DF,06037480302,RES,RES1,W1,MC,RES1,m
755139,36.9413199,-120.106564,360,492778.4,W1-m-RES1-DF,06039000512,RES,RES1,W1,MC,RES1,m
755193,33.7372031,-118.0199636,360,353595.8,W1-m-RES1-DF,06059099604,RES,RES1,W1,MC,RES1,m
755231,32.7306387,-115.5258769,360,11016.66,W1-m-RES1-DF,06025011301,RES,RES1,W1,MC,RES1,m
755391,36.5622513,-121.8056041,360,475320.7,W1-m-RES1-DF,06053013200,RES,RES1,W1,MC,RES1,m
755508,38.4641357,-122.7310534,360,5542.4,W1-m-RES1-DF,06097152804,RES,RES1,W1,MC,RES1,m
755625,37.8503694,-122.2746228,360,91046.9,W1-m-RES1-DF,06001424001,RES,RES1,W1,MC,RES1,m
755774,36.3197803,-119.2516331,360,833834.0,W1-m-RES1-DF,06107001703,RES,RES1,W1,MC,RES1,m
755863,34.0980812,-118.081648,360,262825.5,W1-m-RES1-DF,06037481203,RES,RES1,W1,MC,RES1,m
755917,34.1609655,-118.1135074,360,335789.2,W1-m-RES1-DF,06037462600,RES,RES1,W1,MC,RES1,m
755985,34.1016712,-118.3875194,360,872709.8,W1-m-RES1-DF,06037194300,RES,RES1,W1,MC,RES1,m
756107,34.0145909,-118.0024823,360,568029.6,W1-m-RES1-DF,06037408402,RES,RES1,W1,MC,RES1,m
756185,34.2820947,-119.1878275,360,597599.3,W1-m-RES1-DF,06111001202,RES,RES1,W1,MC,RES1,m
756207,38.4270799,-121.4220371,360,120938.0,W1-m-RES1-DF,06067009642,RES,RES1,W1,MC,RES1,m
756264,34.1739658,-118.4114177,360,265322.3,W1-m-RES1-DF,06037124400,RES,RES1,W1,MC,RES1,m
756334,35.423065,-119.0298635,360,171059.6,W1-m-RES1-DF,06029000103,RES,RES1,W1,MC,RES1,m
756447,34.0598448,-118.3138698,360,67137.93,W1-m-RES1-DF,06037212610,RES,RES1,W1,MC,RES1,m
756533,33.8438163,-117.8762297,360,142253.1,W1-m-RES1-DF,06059086406,RES,RES1,W1,MC,RES1,m
756560,38.6296865,-121.5032958,360,116449.0,W1-m-RES1-DF,06067007022,RES,RES1,W1,MC,RES1,m
756646,37.5702636,-122.330426,360,29770.65,W1-m-RES1-DF,06081605902,RES,RES1,W1,MC,RES1,m
756767,37.9394176,-122.3414882,360,274340.3,W1-m-RES1-DF,06013374000,RES,RES1,W1,MC,RES1,m
756887,34.0149343,-117.1307107,360,659415.5,W1-m-RES1-DF,06071008502,RES,RES1,W1,MC,RES1,m
756934,34.2677213,-118.2901465,360,381091.5,W1-m-RES1-DF,06037101122,RES,RES1,W1,MC,RES1,m
756995,37.5293619,-121.9931002,360,307338.0,W1-m-RES1-DF,06001442800,RES,RES1,W1,MC,RES1,m
757013,37.7214949,-122.4018971,360,94870.44,W1-m-RES1-DF,06075025800,RES,RES1,W1,MC,RES1,m
757053,33.6902035,-117.8137796,360,17418.35,W1-m-RES1-DF,06059052530,RES,RES1,W1,MC,RES1,m
757184,33.8305661,-118.0297412,360,284270.4,W1-m-RES1-DF,06059110110,RES,RES1,W1,MC,RES1,m
757352,33.8081618,-118.0666483,360,215102.7,W1-m-RES1-DF,06059110108,RES,RES1,W1,MC,RES1,m
757458,37.0781624,-122.0154263,360,211112.1,W1-m-RES1-DF,06087120901,RES,RES1,W1,MC,RES1,m
757559,39.7639076,-121.849457,360,113636.2,W1-m-RES1-DF,06007000202,RES,RES1,W1,MC,RES1,m
757610,38.437264,-121.4319342,360,778330.0,W1-m-RES1-DF,06067009614,RES,RES1,W1,MC,RES1,m
757660,37.4216684,-121.9105196,360,175161.6,W1-m-RES1-DF,06085504508,RES,RES1,W1,MC,RES1,m
757968,37.6059048,-122.126873,360,412813.9,W1-m-RES1-DF,06001437101,RES,RES1,W1,MC,RES1,m
758080,36.2256444,-119.3438407,360,611798.3,W1-m-RES1-DF,06107002303,RES,RES1,W1,MC,RES1,m
758164,36.678845,-121.6692674,360,141155.6,W1-m-RES1-DF,06053001700,RES,RES1,W1,MC,RES1,m
